 140 para: '1111111111111111011111111011110111111111111111111111111110111111011111111111111111111110111111111111' (0.996) =  94
 141 host: '1111011111111111101111111111111110111111110111111111111111111111101111111111111111101111111111111111' (1.000) =  94
 141 para: '1111111111111111011111111011110111111111111111111111111110111111011111111111111111111110111111111111' (0.996) =  94
 142 host: '1111111111111111111111111111111111111111111111111111111011111101111111111111110011101111111111111101' (1.000) =  94
 142 para: '1111111101111111011111111011110111111111101111111111111111111111011111111111111111111111111111111111' (0.996) =  94
 143 host: '1110111111111111111111111111111111111111111111111101111011111101111111111111110111101111111111111111' (1.000) =  94
 143 para: '1111111111111111010111111011111111111111111111111111111110111111011111111111111111111110111111111111' (0.996) =  94
 144 host: '1111011111111111111110111101111110111111111111111111111111111111111111111111110111101111111111111111' (1.000) =  94
 144 para: '1111111111111111010111111011111111111111111111111111111110111111011111111111111111111110111111111111' (0.999) =  94
 145 host: '1111011111110111111111111111111110111111110111111111111111111111101101111111111111111111111101111111' (1.000) =  93
 145 para: '1111111111111111010111111011111111111111111111111111111110111111011111111111111111111110111111111111' (0.996) =  94
 146 host: '1111011111111111101111111111111110111111110111111111111111111111101111111111111111101111111111111111' (1.000) =  94
 146 para: '1111111111111111011111111011110111111111111110111111111110111111011111111111111111111110111111111111' (0.999) =  93
 147 host: '1111011111111111101111111111111110111111110111111111111111111111101111111111111111101111111111111111' (1.000) =  94
 147 para: '1111111111111111011111111011110111111111111111111111011110111111111111111111111111111110111111111111' (0.996) =  94
 148 host: '1111111111111111011111111111111110111011111011111011111111111111111111011111111111111111101111111111' (1.000) =  93
 148 para: '1111111111111111011111111011110111111111111111111111011110111111011111111111111111111110111111111111' (0.996) =  93
 149 host: '1111111111111111111111110111111111111111111111111111111011111101111111111111110111101111111111011101' (1.000) =  93
 149 para: '1111111111111111010111111011111111111111111101111111111110111111011111111111111111111110111111111111' (0.996) =  93
 150 host: '1111111111111111011111111111111110111011111011111111111111111111111111011111111111111111101111111111' (1.000) =  94
 150 para: '1111111111111111010111111011111111110111111111111111111110111111011111111111111111111110111111111111' (0.996) =  93
 151 host: '1111111111111111011111111111110110111011111011111111111111111111111111011111111111111111101111111111' (1.000) =  93
 151 para: '1111111111111111011111101011110111111111111111111111111110111111011111111111111111111110111111111111' (0.996) =  93
 152 host: '1111111111111111101111111111111110111101111111110111111111101111101111111111111111101111111111111111' (1.000) =  93
 152 para: '1111111111111111010111111011111111111111111101111111111111111111011011111111111111111110111111111111' (0.999) =  93
 153 host: '1111111110111111011111101111111110111111111111111111111111111111111111011111111111111111101111111111' (1.000) =  94
 153 para: '1111111101111101111111111011110111111111111111111111111111111111011111111111111111111011111111111111' (0.999) =  94
 154 host: '0111111111111111011111111111111110111111111111111111111111111111111111101111111111110111101111111011' (1.000) =  93
 154 para: '1111111111111111010111111011111111111111111101111111111110111111011111111111111111111110111111111111' (0.996) =  93
 155 host: '1111110111111111011111111111111110111111111111111111111111111111111111011110111111111111111110111111' (1.000) =  94
 155 para: '1111111111111111010111111011111111111111111101111111111110111111111111111111111111111110110111111111' (0.999) =  93
 156 host: '1111111111111111101111111111111110111011111111110111111111111111111111111111111111101111111111011111' (1.000) =  94
 156 para: '1111111101111101011111111011110111111111111111111111111111111111011111111111111111111011111111111111' (0.996) =  93
 157 host: '1111111111111111101111111111111110111011111111110111110111111111111111111111111111111111111111111111' (1.000) =  95
 157 para: '1111111111111111010111111011111111111111111101111111111111111111011111111111111101111110111111111111' (0.996) =  93
 158 host: '1111111111111011101111111111111110111011111111111111111111111111111111111111111111101111111111111111' (1.000) =  95
 158 para: '1110111001111111111111111111110111111111111111111111111111111111011110111111111111111011111111111111' (0.996) =  93
 159 host: '1111111111111111101111111111111110111011110111110111110111111111111111111111111111111111111111111111' (1.000) =  94
 159 para: '1111111111111111011111111011111111111111111101111111111111111111011001111111111111111110111111111111' (0.996) =  93
 160 host: '1111111111110011101111111111111110111011111011111111111111111111111111111111111111101111111111111111' (1.000) =  93
 160 para: '1111111110111111011111111011111111111111111101111111111111111111011111111111111111111110111111111111' (0.996) =  94
 161 host: '1111101111111111111111111111111110111110111111111111111111111111110111111110111111111111101111111011' (1.000) =  93
 161 para: '1111111110111111011111111011111111111111111101111111111111111111011111111111111111111110111111111111' (0.996) =  94
 162 host: '1111111111111111101111111111111110111111111111100111110111111111111111111111111111111111111111111111' (1.000) =  95
 162 para: '1111111110111111011111111011111011111111111111111111111111111111011111111111111111111110111111111111' (0.996) =  94
 163 host: '1011111111111111101111111111111110111111111111110111110111111111111111111111111111111111111111111111' (1.000) =  95
 163 para: '1111111111111111011111111111111111111111111101111111111111111101111111111111110111111010111111111111' (0.996) =  94
 164 host: '1011111111111111101111111111111110111111111111110111110111111111111111111111101111111111111111111111' (1.000) =  94
 164 para: '1111111111111111011111111110111111111111111101111111111111111101111111111111110111111010110111111111' (1.000) =  92
 165 host: '1011111111111111101111011111111110111111011111110111111111111111111111111111111111111111111111111111' (1.000) =  94
 165 para: '1111111111111111011111011111111111111111111101111111111111111101111111111111110111111010111111111111' (0.999) =  93
 166 host: '1011111111111111101111011111111110111111011111110111111111111111111111111111111111111111111111111111' (1.000) =  94
 166 para: '1111111110111111011111111011111111111111111101111111111111111111011111111111111111111110111111111111' (0.996) =  94
 167 host: '1111111111111011101111111111111110111011111111111111111111111111111111111111111111101111111111111111' (1.000) =  95
 167 para: '1011111110111111011111111011111111111111111101111111111111111111011111111111111111111110111111111111' (0.996) =  93
 168 host: '1111111111111011101111111111111110111011111111111111111111111111111111111111111111101111111111111111' (1.000) =  95
 168 para: '1111111111111111011111111011111111111111111101111111111011111111011111111111011111111110111111111111' (0.996) =  93
 169 host: '1111101111111011111111111111111110111011111111111111111111111111111111111111111111101111111111111111' (1.000) =  95
 169 para: '1111111110111111111111111111011111111111111101111011111111111111011111111111111111111110111111111111' (0.996) =  94
 170 host: '1111101111111011111111111111111110111011111111111111111111111111111111111111111111101111111111111111' (1.000) =  95
 170 para: '1111111111111111111111111111111111111111111101111111111111111101111111111111110111111010111111111111' (0.996) =  95
 171 host: '1111111111111011111111111111111110111011111111111111111111111111111111111111111111101111111111111111' (1.000) =  96
 171 para: '1111111111111011111111111111011111111111111101111011111111111111011111111111111111111110111111111111' (0.996) =  94
 172 host: '1111111111111011111111111111111110111111111111111111111111111111111111111111111111101111111111111111' (1.000) =  97
 172 para: '1111111110111111111111111111011111111111111101111011111111111111011111111111111111111110111111111111' (0.996) =  94
 173 host: '1111111111111011111111111111111110111011111101111111111111111111111111111111111111111110111111111111' (1.000) =  95
 173 para: '1111111111111111111111111111011101111111111101111111111111111111011111111111111011111110111111111111' (0.960) =  94
 174 host: '1110111111111011111111111111111110111111111111111111111111111111111111111111111111101111111111111111' (1.000) =  96
 174 para: '1111111111111111111111111111111111111111111101101111111111111101111111111111110111111010111111111111' (0.996) =  94
 175 host: '1111111111111011111111101111111111111111111111111111011101111111111111111111111111101111101111111111' (1.000) =  94
 175 para: '1111111111111111111111111111111111101111111101111111111111111101111111111111110111111010111111111111' (1.000) =  94
 176 host: '1111111111111011101111111111111110111011111111111111111111111111111111111111111111101111111111111111' (1.000) =  95
 176 para: '1111111110111111111111111111011111111111111101111111111111111111011111111111111111111110111111111111' (0.996) =  95
 177 host: '1111111111111011101111111111111110111011111111111111111111111111111111111111111111101111111111111111' (1.000) =  95
 177 para: '1111111110111111111111111111011111111111111101111111111111111111011111111111111111111110111111111111' (0.999) =  95
 178 host: '1110111111111011111111111111111110111111111111111111111111111111111111111111111111101111111111111111' (1.000) =  96
 178 para: '1111111110111111111111111111011111111111111101111111111111111111011111111111111101111110111111111111' (0.999) =  94
 179 host: '1110111111111111111111111111111110111110111111111111111111111111111111111111111101101111111111111111' (1.000) =  95
 179 para: '1111111110111111111111111111011111111111111101111111111111111111011111111111111101111110111111111111' (0.996) =  94
 180 host: '1110111111111011111111111111111111111111111111101111111111111111111110111111111111101111111111111111' (1.000) =  95
 180 para: '1111111110111111111111111111011111111111111101111111111111111111011111111110111111111110111111111111' (1.000) =  94
 181 host: '1110101111111111111101111111111110111111111111111111111111111111111111111111111111101111111111011111' (1.000) =  94
 181 para: '1111111111111011111111111111011111111111111101111011111111111110011111111111111111111110111111111111' (0.996) =  93
 182 host: '1110101111111111111111111111111110111111111111111111111111111111101111111111111101101111111111111111' (1.000) =  94
 182 para: '1111111110111111111111111111011111011111111111111111111111111111011111111111111101111110111111111111' (0.999) =  94
 183 host: '1110111111111011110111111111111111111111111111111111111111111111111111111111111111101111111111111111' (1.000) =  96
 183 para: '1011111110111111111111111111111111111111111111111111111111111111011111111110111111111110111111111111' (0.996) =  95
 184 host: '1111111111111111111111111111011111111011111111011111111111111111101111111111111111101111111111111011' (1.000) =  94
 184 para: '1011111110111111111111111110111111111111111111111111111111111111011111111110111111111110111111111111' (0.996) =  94
 185 host: '1111111111111111111111111111011111111111111111111111111111111111111111111011111111101101011110111111' (1.000) =  94
 185 para: '1111111110111111111111011110111111111111111111111111111111111111011111111110111111111110111111111111' (0.996) =  94
 186 host: '1111111111111111111111111111011111111111111111111111111111111111111111111011111111101101011111111111' (1.000) =  95
 186 para: '1111111110111111111111111111111111111111101111111011111110111111011111111111111111111110111111111111' (0.996) =  94
 187 host: '1111111111111111111111111111011111111111111111111111111111111111111111111011111111101101011111111111' (1.000) =  95
 187 para: '1111111110111111111111111111111111111111101111111011111110111111011111111111111111111111110111111111' (0.996) =  94
 188 host: '1111111111110111111111111111011111111111111111111111111111111111111111111011111111101101111111111011' (1.000) =  94
 188 para: '1011111110111111111111111111111111111111111111111111111111111111011111111110111111111110111111111011' (0.996) =  94
 189 host: '1111111111111111111111111111011111111110111111111111111111111111111111111011111111101111011111111111' (1.000) =  95
 189 para: '1011111110111111111111111111111111111111111111111111111111111111011111111110111111111110111111111011' (0.996) =  94
 190 host: '1111011111111111111111111111111111111111111111111111111111111111111111111011111101101101111111111111' (1.000) =  95
 190 para: '1011111111111111111111111111111111111111111111111111111111111011011111111111111111111110111111111011' (0.996) =  95
 191 host: '1111111111111111111111111111011111111110111111111111110111111111111111111011111111101111011111111111' (1.000) =  94
 191 para: '1011111111111111111111111111111111111111111111111111111111111011011111011111111111111110111111111011' (0.996) =  94
 192 host: '1111011111111111111111111111111111111111111111111111111111110111111111111011111111101101111111111111' (1.000) =  95
 192 para: '1101111111111111111111111111111111111111111110111111111111111111011111111110111111111110111111111011' (0.996) =  94
 193 host: '1111011111111111111111111111111111111111111111111111111111110111111111011111111111101101111111111111' (1.000) =  95
 193 para: '1111111110111111111011111111111111111111111111111111110111111111011111111100111111111111111111111111' (0.996) =  94
 194 host: '1110111111111111111111111111111111111111111111111111111111110111111111111011111111111101111111101111' (1.000) =  95
 194 para: '1111111110111111111011111111111111111111111111111011111111111111011111111100111111111111111111111111' (0.996) =  94
 195 host: '1111011111111111111111111111111111111111111111111111111111110111111111111011111111101101111111111111' (1.000) =  95
 195 para: '1111111111111111111111111111111111111111111111111110111111111111011111111110111111111110111111111010' (0.996) =  94
 196 host: '1111111111111111111111111111111111111111111111111111111111110111111111111011111111111101111111101111' (1.000) =  96
 196 para: '1111111111111111111111111111111111111111111111111110111111111111011111111110111111111110111111111010' (0.996) =  94
 197 host: '1110111111111111111111111111111111111111111111111111111111111111111111111011111111101101111111111111' (1.000) =  96
 197 para: '1111111111110111111011111111111111011111111111111111111111111111011111111100111111111111111111111111' (0.999) =  94
 198 host: '1111111111111111111111111111111111111111111111111111111111110111111111111011111011101101111111111111' (1.000) =  95
 198 para: '1111111111110111111011111111111111011111111111111111111111111111011111111100111111111111111111111111' (0.999) =  94
 199 host: '1111111111111111111111111111111111111111111111111111111111110111111111111011111011101101111111111111' (1.000) =  95
 199 para: '1111111110111111111011111111111111111111111111111111111111111111011011111100111111111111111111111111' (0.999) =  94
 200 host: '1110111111111111111111111111111111111111111111111111111111011111111111111011011111101101111111111111' (1.000) =  94
 200 para: '1101111111111111111111111111111101111111111111111111111111111111011111111110111111111110111111111011' (0.999) =  94
 201 host: '1111111111101111111111111111111111111111111111111101011111111111111111111011111111111101111111111111' (1.000) =  95
 201 para: '1111111111111111111111111111111111111111111111111111111111111111011111111110011111111110111111111010' (0.996) =  94
 202 host: '1111111111110111111111111111111111111101111111111111111111110111111111111011111111101101111111111111' (1.000) =  94
 202 para: '1111111111111111111111111111111111111111111111111111111101111111011111111110011111111110111111111010' (0.996) =  93
 203 host: '1111111111111111111111111111111111111101111011111111111111110111111111111011111111101101111111111111' (1.000) =  94
 203 para: '1111111111110110111111111111111111111111111111111111111111111111011111111111111111111110111111111010' (0.996) =  94
 204 host: '1110111111111111111111111111111111111101111111111111111111111111111111111011111111101101111111111111' (1.000) =  95
 204 para: '1111111110111101111011111111011111111111111111111111111111111111011011111111111111111111111111111111' (0.996) =  94
 205 host: '1110111111111111111111111111111111111101111111111111111111111111111111111011111111101101101111111111' (1.000) =  94
 205 para: '1111111110111101111011111111011111111111111111111111111111101111011111111111111111111111111111111111' (0.999) =  94
 206 host: '1111111111111111111111111111111111111101111011111111111111110111111111111011111111101101111111111111' (1.000) =  94
 206 para: '1101111111111111111111111111111101111111111111111111111111111111011111111111111111111110111011111011' (0.996) =  94
 207 host: '1111111111111111111111111111111111111111111110111111111111111111111111101011111111111101111111111110' (1.000) =  95
 207 para: '1101111110111111111111111111111101111111111111111111111111111111011111111111111111111110111011111111' (0.999) =  94
 208 host: '1110111111111111111111111111111111111111111111111111111111111111111111111011111111101101111111111110' (1.000) =  95
 208 para: '1111111111110110111110111111111110111111111111111111111111111111111111111111111111111110111111111011' (0.999) =  94
 209 host: '1110111111111111111111111111111111101110111111111111111111111111111111101111111110111101111111111111' (1.000) =  94
 209 para: '1101111111111110111111111111111101111111111111111111111111111111011111111111111111111111111011111011' (0.999) =  94
 210 host: '1110111111111111011111111111111111101111111111111111011111111111111111111111111110111101111111111111' (1.000) =  94
 210 para: '1100111111111111111111111111111101111111111111111111111111111111011111111111111111111111111011111011' (0.996) =  94
 211 host: '1111111111111111111111111111111111110111111111111111111111111111111111111011111111111101011110111110' (1.000) =  94
 211 para: '1101111111111111111111111111111101111111111111111111111111111111011111111111111111111111111011101011' (0.996) =  94
 212 host: '1110111111111111111111111111111111101111111111111111111111111111111111111111111110111101111101111111' (1.000) =  95
 212 para: '1101111111111111111111111111111101111111111111111111111111111111011011111111111111111111111011111011' (0.996) =  94
 213 host: '0111111111111111111111111111111111110111111111111111111111111111111111111011111111111101011110111110' (1.000) =  93
 213 para: '1100111111111111111111111111111101111111111111111111111111111111011111111111111111111111111000111011' (0.988) =  92
 214 host: '1100111111111011111111111111111111111111111111111111010111110111111111111111111111110111111111111111' (1.000) =  93
 214 para: '1101111111111111111111111111111101111111111111111111111111111111011111111111011111111111111001111011' (0.996) =  93
 215 host: '1110111111111111111111111111111111101111111111111111111111111111111111111111111100111101111101111111' (1.000) =  94
 215 para: '1101111111111111111110111111111111111011111111111111111111111111011111111111111111111110111101111011' (0.996) =  93
 216 host: '1110111111111111111111111110111111111111111111111111111111111111111111111111111110111101111101111011' (1.000) =  94
 216 para: '1101111111111111111111111111111101111111111111111111111111111111011111111111111111111111111001111011' (0.999) =  94
 217 host: '1111111111111111111111111110111111111111111111111111111011111111011111111100111111111101111111111111' (1.000) =  94
 217 para: '1101111111111111111111111111111101111011111111111111111111111111111111111111111111111111111001111011' (0.999) =  94
 218 host: '1110111111111111111111111111111111101111111111111111111111111111111111111111111100111101101101111111' (1.000) =  93
 218 para: '1101111111111111111111111111111101111101111111111111111111111111011111111111111111111111111001111011' (0.996) =  93
 219 host: '1111011111111111111111111110111111111111111111111111111111101111111111111100111111111101111111011111' (1.000) =  93
 219 para: '1101110111110111111110111111111111111111111111111111111111111111011111111111111111111110111111111111' (0.996) =  94
 220 host: '1111111111111111111111111110111111111111111111111111111111101111111111111100111111111101111111011111' (1.000) =  94
 220 para: '1101110111110111111110111111111111111111111111111111111111111111011111111111111111111110111111111111' (0.996) =  94
 221 host: '1111111111110111111111111111111111111111111111111111111111101111111111111100111111111101111111011111' (1.000) =  94
 221 para: '1101110111110111111110111111111111111111101111111111111111111111011111111111111111111110111111111111' (0.996) =  93
 222 host: '1111111111111111111111111110111111111111111111111111111111101111111111111100111111111101111111011111' (1.000) =  94
 222 para: '1101111111111111111111111111111101111111111111011111111111111111011111111111101111111111111001111111' (0.996) =  93
 223 host: '1111111111111111111111111111110111011111111111111110111111111111111111111101111111111101111111111111' (1.000) =  95
 223 para: '1101110111110111111110111111111111111111111111111111111111111111111111111111111111011110111110111111' (0.996) =  93
 224 host: '1111111111111111111111111111110111011111111111111110111111111111111111111101111111111101111111111111' (1.000) =  95
 224 para: '1101111111111111111111111111111101110111111111111111111111111111011111111111110111111111111011111111' (0.996) =  94
 225 host: '1011111111111111111111111110111111111111111111111111111111111111111111111100111111111101111111111011' (1.000) =  94
 225 para: '1101110111110111111110111111111111111111111111111111111111011111011111111111111111111110111111111111' (0.996) =  93
 226 host: '1011111111111111111111111110111111111111111111111111111111111111111111111100111101111101111111111011' (1.000) =  93
 226 para: '1111111111111111110111111111111111111111111111101111111111111111011111101110111111111110111111111101' (0.996) =  93
 227 host: '1111111111111111111111111111110111011111111111111100111110111111111111111101111111111111111111111111' (1.000) =  94
 227 para: '1001111111111111111111111111111111110111111111111111111111110111011111111111110111111111111011111111' (0.999) =  93
 228 host: '1111111111111111111111111111010111011111111111111110111111111111111111111101111111111101111111111111' (1.000) =  94
 228 para: '1101110111110111111110111111111111111111111111111111111111111111011111111111111111111110111111111111' (0.996) =  94
 229 host: '1111111111111111111111111111110111011111111111111110111111111111111111111101111111111101111111111111' (1.000) =  95
 229 para: '1101110111110111111110111111111111111111111111111111111111111111011111111111111111111110111111111111' (0.996) =  94
 230 host: '1111111111111111111111111111100111111111111111111110111110111111111111111101111111111111111111101111' (1.000) =  94
 230 para: '1101110111110111111110111111111111101111111111111111111111111111011111111111111111111111111111111111' (0.996) =  94
 231 host: '1111111111111111111111111111110111111111111111111110111111111111111111111101111111111101111111111111' (1.000) =  96
 231 para: '1101110111110111111110111111111111101111111111111111111111111111111111111111111101111111111111111111' (0.996) =  94
 232 host: '1111111111111111111111110111110111111111111111111110011111111111111111111101111111111101111111111111' (1.000) =  94
 232 para: '1101110111110111111110111111111111111111111111111111111111111111011111111111111111111110111111111111' (0.999) =  94
 233 host: '1111111111111111111111111111110111111111111111111110111110111111111111111111111111111111111111101111' (1.000) =  96
 233 para: '1101110111110111111111111111111111011111111111111111111111111111011111111111111111111110111111111111' (1.000) =  94
 234 host: '1111111111111111111111111111110111111111111111111111111111111011111111111101111111111101111111111111' (1.000) =  96
 234 para: '1101110111110111111111111111111111111111111111111111011111111111011111111111111111111110111111111111' (0.996) =  94
 235 host: '1111111111011111111111111111110111111111111111111110111111101111111111111011111111111111111111111111' (1.000) =  95
 235 para: '1111111111111111111111111111111111111111111111101111111111111111011111111111111011111111111111110101' (0.996) =  95
 236 host: '1111111111111111111111111111110111111111111011111111111111111111111111111101111111111101111111111111' (1.000) =  96
 236 para: '1111111111111110111111111111111111111111111111101111111111111111011111111111111011111111111111111101' (0.996) =  95
 237 host: '1111111111111111111111111111110111111111111011111111111111111111111111111101111111111101111111111111' (1.000) =  96
 237 para: '1101110111110111111111111111111111111111111111111111111111111111011111111111111111111110111111111111' (0.999) =  95
 238 host: '1111111111111111111111111111110111111111111111111111111111111111111111111101111111111111101111111111' (1.000) =  97
 238 para: '1111111111111111111111111111111111111111111111101111111111111111011111111111111011111111111111110101' (0.996) =  95
 239 host: '1111111111111111111111111111110111111111111111111111111111111111110111111101111111111111101111111111' (1.000) =  96
 239 para: '1111110111110111111111111111111111111111111111111111111111111111010111111111111111111111111111111111' (0.996) =  96
 240 host: '1111111111111111111100111111110111111111111111111111111111111111111111111101111111111111111111111111' (1.000) =  96
 240 para: '1111110111110111111111111111111111111111111111111111111111111111010111111111111111111111111101111111' (0.996) =  95
 241 host: '1111111111111111111110111111110111110111111111101111111111111111111111111101111111111111111111111111' (1.000) =  95
 241 para: '1111111111111111111111111111111110111111111111101111111111111111111111111111111011111111111111110101' (0.996) =  95
 242 host: '1111111011111111111111111111110111111111111111111111111111111111110111111101111111111111101111111111' (1.000) =  95
 242 para: '1111111111111111111111111111111110111111111111101111111111111111111111111111111011111111111111110101' (0.996) =  95
 243 host: '1111111111111111111101111111110111111111111111111111111111111111110111111101111111111111101111111111' (1.000) =  95
 243 para: '1111111111111111111111111111111110111111111111101111111111111111111111111111111011111111111111110101' (0.996) =  95
 244 host: '1111111111111111111111111111111111111111111111111111111111110111110101111101111111111111101111111111' (1.000) =  95
 244 para: '1111111111111111111111111111111110111111111111101111111111111111111111111111111011111111111111110101' (0.999) =  95
 245 host: '1111111111111111111110111111110111111111111111111111111111111111110111111111111111111111111111101111' (1.000) =  96
 245 para: '1111111111110111111111111111111111111111111111111111110111111111010111101111111111111111111101111111' (0.996) =  94
 246 host: '1111111111111111111111111111110111111111110111111111111111111111110111111101111111111111111111111111' (1.000) =  96
 246 para: '1101111111110111111111111111111111111111111111111111110111111111101101111111111111111111111111111111' (0.999) =  95
 247 host: '1111111111111111111111111111110111111111110111111111111111111111110111111101111111111111111111111111' (1.000) =  96
 247 para: '1111110111110111111111111111111111111111111011111111111111111111110111111111110111111111111111111111' (0.996) =  95
 248 host: '1111111111011111111111111111111111111111111111111111111111110111111111111101111111111111111111111111' (1.000) =  97
 248 para: '1111111111111111111111111110111110111111111111101111111111111111111111111111111011111111111111110101' (0.999) =  94
 249 host: '1111111111011111101111111111111111111111111111111111111111110111111111111101111111111111111110111111' (1.000) =  95
 249 para: '1111111111111111111111111110111110111111111111101111111111111111111111111111111011111111111111110111' (0.996) =  95
 250 host: '1111111111111011111111111111110111111111110111111111111111111111111111111101111111111111111111111111' (1.000) =  96
 250 para: '1111110111110111111111111101111111111111111011111111111111111111110111111111111111111111111111111111' (0.999) =  95
 251 host: '1111111111101011111111111111110111111111110111111111111111111111111111111101111111111111111111111111' (1.000) =  95
 251 para: '1111111111111111111111111111111111111111111010111111111111111111110111111111111111011111111111111111' (0.996) =  96
 252 host: '1110111111011111111111111111111111111111111111111111111111110111111111111101111111111111111111111111' (1.000) =  96
 252 para: '1111111111111111111111111111111111111111111010101111111111111111110111111111111111111111111111111111' (0.996) =  96
 253 host: '1111111111011111111111111111111111111111111111111111111111110110111111111101111111111111111111111111' (1.000) =  96
 253 para: '1111111111111101111111111111111111111111111010111111111101111111110111111111111111111111111111111111' (0.996) =  95
 254 host: '1111111111011111111111111111111111111111111111111111111111110111111111111101111111101111111111111101' (1.000) =  95
 254 para: '1111111111111111011111111111111111111111111010111111111111111111110111111111111111101111111111111111' (0.996) =  95
 255 host: '1111111111111111111111111110111111111111111111111111011111110111111111101101111111111111111111111111' (1.000) =  95
 255 para: '1111111111111111111111101111111111111111111010111111111111111111110111111111111111011111111111111111' (0.996) =  95
 256 host: '1111111111011111111111111111111111111111111111111111111111110101111111111101111111111111111111111111' (1.000) =  96
 256 para: '1111111111111111011111111111111111111111111010111111111111111111110111110111111111111111111111111111' (1.000) =  95
 257 host: '1111111111011101111111111111111111111111111111111111111111110101111111111101111111111101111111111111' (1.000) =  94
 257 para: '1111111111111111011111111111111111111111111010111111111111111111110111110111111111111111111111111111' (0.999) =  95
 258 host: '1111111111011111111111101111111111111111111111111101111111110101111111111101111111111111111111111111' (1.000) =  94
 258 para: '1111111111111111111111111111111111111111111010111111111111111111110111111101111111011111111111111111' (0.999) =  95
 259 host: '1111111111011111111111111111111111111111111111111111111111110101111111111101111111111101111111111111' (1.000) =  95
 259 para: '1111111111111111111111101111111111111111111010111111111111111111110111111111111111011111111111111111' (0.996) =  95
 260 host: '1111111111011111111111111111111111111111111111011111111111110101111111111101111111111111111111111111' (1.000) =  95
 260 para: '1111111111111111111111101111111111111111111010111111111111111111110111111111111111011111111111111111' (0.996) =  95
 261 host: '1111111111001011111111111111111111111111111111111111111111111111111111111101111011111111111111111111' (1.000) =  95
 261 para: '1111111111111111111111101111111111111111111010111111111111111111110111111111111111011111111111111111' (0.996) =  95
 262 host: '1111111111011111111111111111111111111111111111111111111111110101111111111101111111111111111111111111' (1.000) =  96
 262 para: '1111111111111111111111101111111111111111111010111111111111111111110111111111111111011111111111111111' (0.999) =  95
 263 host: '1111111111010011111111111111111111111111111110111111111111110111111111111111111111111111111111111111' (1.000) =  95
 263 para: '1111111111111111111111101111111111111111111010111111111111111111110111111111111111011111111111111111' (0.996) =  95
 264 host: '1111111111011111111111111111111111111111111111011111111111110111111111111101111111111101111111111111' (1.000) =  95
 264 para: '1111111111111111111111101101111111111111111010111111111111111111110111111111111111011111111111111111' (0.996) =  94
 265 host: '1111111111011111111111111111111111111111111111111111111111110101111111111101111111111011111111111111' (1.000) =  95
 265 para: '1111111111111111111111101111111111111111111010111111111111111111110111111111111111011101111111111111' (0.996) =  94
 266 host: '1111111111111111111111111111111111111111111111111111111111110101111111111111111111111011111111111111' (1.000) =  97
 266 para: '1111111111111111111111111111111111111111111011111111111111111111110111101111111101011111111111111111' (0.999) =  95
 267 host: '1111111111111011111101111110111111111111111111111111111111111111111110111111101111111111111111111111' (1.000) =  95
 267 para: '1111111111111111111111111111111111111111101010111111111111111111110111111111111111011111111111111111' (0.996) =  95
 268 host: '1111111111111011111101111110111111111111111111111111111111111111111110111111101111111111111111111111' (1.000) =  95
 268 para: '1111111111111111111111101111111111111111111010111111111110111111110111111111111111111111111111111111' (0.996) =  95
 269 host: '1111111111111011111101111111111111111111111111111111111111110111111110111111111111111111111111111110' (1.000) =  95
 269 para: '1111111111111111111111011111111111111111111111111111011111111111110111101111111111011111111111111111' (0.988) =  95
 270 host: '1111111111111111111111111111111111111111111111111111111111110101111110111111111111111011111111111111' (1.000) =  96
 270 para: '1111111111111111111111111111111111111111111011111111111111011111110111101111111111011111111111111111' (1.000) =  95
 271 host: '1111111111111110111111111111111111111111111111111111101111111101111111111111111111111111111111111111' (1.000) =  97
 271 para: '1111111111111111111111111111111111111111111010111111111111111111110111101111111111111111111111111101' (1.000) =  95
 272 host: '1111011111111111111111111111111111111111111111111111011111110111111111111111111111111111111111111111' (1.000) =  97
 272 para: '1111111111111111111111111111111101111111111010111111111111111111110111101111111111111111111111111101' (1.000) =  94
 273 host: '1111101111111111111111111111111111111111111111111111101011110101111111111111111111111111111111111111' (1.000) =  95
 273 para: '1111111111111111111111111111111111111111011011111111111111111111111111111011111101011111111111111111' (0.998) =  95
 274 host: '1111011111111111111111111111111111111111111111111111111111110011111111111111111111111111111111111111' (1.000) =  97
 274 para: '1111111111111111111111111111111111111111011011111111111111111111111111111011111101011111111111111111' (1.000) =  95
 275 host: '1111111111111111111111111110111111111111111111111101111111110101111111111111111111111111111011111111' (1.000) =  95
 275 para: '1111111111111111111111111111111111110111011111111111111111111111111111111011111101011111111111111111' (0.999) =  95
 276 host: '1111111111111111111111111110111111111111111111111101111111110101111111111111111111111111111011111111' (1.000) =  95
 276 para: '1111111111111111111111111101111111111111111011111111111111111111111111111011111101011111111111111111' (0.999) =  95
 277 host: '1111111111111111111111111110111111111111111111111101111111110101111111111111111111111111111011111111' (1.000) =  95
 277 para: '1111111111111111111111111101111111111111111011111111111111111111111111111011111101011111111111111111' (0.998) =  95
 278 host: '1111111111111111111001111110111111111111111111111111111111110111111111111111111111111111111111111111' (1.000) =  96
 278 para: '1111111111111111111111111111111111111111011011111111111111111111111111111111111101011111111111100111' (0.996) =  94
 279 host: '1111011101111111111111111111111111111111111111111111111111110011111110111111111111111111111111111111' (1.000) =  95
 279 para: '1111111111111101111111111101111111111111101111111111111111111111010111111111111111011111111111111111' (0.996) =  94
 280 host: '1111011101111111111111111111111111111111111111111111111111110011111111111111111111111111111101111111' (1.000) =  95
