 632: max:0.679, min:0.500, mean:0.629
 633: max:0.714, min:0.500, mean:0.624
 634: max:0.679, min:0.500, mean:0.613
 635: max:0.679, min:0.429, mean:0.606
 636: max:0.679, min:0.536, mean:0.600
 637: max:0.679, min:0.500, mean:0.597
 638: max:0.679, min:0.429, mean:0.598
 639: max:0.679, min:0.464, mean:0.595
 640: max:0.679, min:0.464, mean:0.598
 641: max:0.679, min:0.464, mean:0.590
 642: max:0.679, min:0.464, mean:0.596
 643: max:0.643, min:0.429, mean:0.597
 644: max:0.643, min:0.500, mean:0.595
 645: max:0.643, min:0.500, mean:0.596
 646: max:0.679, min:0.464, mean:0.588
 647: max:0.643, min:0.500, mean:0.583
 648: max:0.643, min:0.500, mean:0.577
 649: max:0.643, min:0.464, mean:0.573
 650: max:0.643, min:0.464, mean:0.573
 651: max:0.679, min:0.500, mean:0.569
 652: max:0.643, min:0.500, mean:0.573
 653: max:0.643, min:0.464, mean:0.564
 654: max:0.643, min:0.429, mean:0.563
 655: max:0.643, min:0.464, mean:0.561
 656: max:0.643, min:0.429, mean:0.559
 657: max:0.679, min:0.429, mean:0.563
 658: max:0.679, min:0.393, mean:0.560
 659: max:0.679, min:0.393, mean:0.568
 660: max:0.679, min:0.464, mean:0.569
 661: max:0.679, min:0.464, mean:0.565
 662: max:0.679, min:0.464, mean:0.573
 663: max:0.679, min:0.464, mean:0.573
 664: max:0.679, min:0.464, mean:0.578
 665: max:0.679, min:0.464, mean:0.578
 666: max:0.679, min:0.464, mean:0.581
 667: max:0.679, min:0.464, mean:0.574
 668: max:0.679, min:0.429, mean:0.578
 669: max:0.679, min:0.500, mean:0.585
 670: max:0.679, min:0.464, mean:0.589
 671: max:0.679, min:0.500, mean:0.588
 672: max:0.679, min:0.464, mean:0.594
 673: max:0.679, min:0.500, mean:0.596
 674: max:0.679, min:0.500, mean:0.599
 675: max:0.679, min:0.536, mean:0.599
 676: max:0.679, min:0.500, mean:0.597
 677: max:0.679, min:0.464, mean:0.594
 678: max:0.714, min:0.500, mean:0.596
 679: max:0.714, min:0.464, mean:0.604
 680: max:0.714, min:0.464, mean:0.605
 681: max:0.714, min:0.464, mean:0.605
 682: max:0.714, min:0.464, mean:0.607
 683: max:0.714, min:0.500, mean:0.619
 684: max:0.714, min:0.464, mean:0.629
 685: max:0.714, min:0.536, mean:0.637
 686: max:0.714, min:0.500, mean:0.636
 687: max:0.714, min:0.500, mean:0.635
 688: max:0.714, min:0.536, mean:0.637
 689: max:0.714, min:0.500, mean:0.633
 690: max:0.714, min:0.536, mean:0.634
 691: max:0.714, min:0.464, mean:0.637
 692: max:0.714, min:0.500, mean:0.636
 693: max:0.750, min:0.500, mean:0.633
 694: max:0.750, min:0.536, mean:0.634
 695: max:0.750, min:0.500, mean:0.625
 696: max:0.750, min:0.536, mean:0.637
 697: max:0.750, min:0.536, mean:0.632
 698: max:0.750, min:0.536, mean:0.639
 699: max:0.750, min:0.536, mean:0.651
 700: max:0.750, min:0.536, mean:0.654
 701: max:0.750, min:0.536, mean:0.663
 702: max:0.750, min:0.536, mean:0.670
 703: max:0.750, min:0.536, mean:0.673
 704: max:0.786, min:0.571, mean:0.684
 705: max:0.750, min:0.536, mean:0.686
 706: max:0.750, min:0.536, mean:0.694
 707: max:0.786, min:0.571, mean:0.700
 708: max:0.750, min:0.536, mean:0.696
 709: max:0.750, min:0.500, mean:0.693
 710: max:0.750, min:0.607, mean:0.695
 711: max:0.750, min:0.571, mean:0.692
 712: max:0.750, min:0.571, mean:0.684
 713: max:0.750, min:0.571, mean:0.692
 714: max:0.750, min:0.607, mean:0.685
 715: max:0.750, min:0.571, mean:0.681
 716: max:0.750, min:0.536, mean:0.686
 717: max:0.750, min:0.571, mean:0.684
 718: max:0.750, min:0.536, mean:0.686
 719: max:0.750, min:0.571, mean:0.680
 720: max:0.750, min:0.571, mean:0.689
 721: max:0.750, min:0.571, mean:0.690
 722: max:0.750, min:0.571, mean:0.693
 723: max:0.786, min:0.607, mean:0.688
 724: max:0.786, min:0.571, mean:0.679
 725: max:0.786, min:0.536, mean:0.680
 726: max:0.786, min:0.500, mean:0.679
 727: max:0.786, min:0.571, mean:0.684
 728: max:0.821, min:0.536, mean:0.677
 729: max:0.821, min:0.536, mean:0.675
 730: max:0.821, min:0.536, mean:0.677
 731: max:0.786, min:0.571, mean:0.676
 732: max:0.786, min:0.536, mean:0.673
 733: max:0.786, min:0.464, mean:0.676
 734: max:0.786, min:0.571, mean:0.684
 735: max:0.786, min:0.571, mean:0.691
 736: max:0.786, min:0.571, mean:0.694
 737: max:0.786, min:0.571, mean:0.698
 738: max:0.786, min:0.571, mean:0.698
 739: max:0.786, min:0.571, mean:0.708
 740: max:0.786, min:0.571, mean:0.711
 741: max:0.786, min:0.571, mean:0.712
 742: max:0.786, min:0.607, mean:0.706
 743: max:0.786, min:0.571, mean:0.697
 744: max:0.786, min:0.536, mean:0.699
 745: max:0.786, min:0.536, mean:0.700
 746: max:0.786, min:0.571, mean:0.707
 747: max:0.750, min:0.571, mean:0.697
 748: max:0.750, min:0.571, mean:0.699
 749: max:0.750, min:0.571, mean:0.693
 750: max:0.786, min:0.571, mean:0.695
 751: max:0.750, min:0.607, mean:0.697
 752: max:0.786, min:0.607, mean:0.692
 753: max:0.786, min:0.571, mean:0.692
 754: max:0.786, min:0.536, mean:0.683
 755: max:0.750, min:0.607, mean:0.685
 756: max:0.750, min:0.571, mean:0.689
 757: max:0.750, min:0.571, mean:0.684
 758: max:0.750, min:0.536, mean:0.680
 759: max:0.750, min:0.607, mean:0.682
 760: max:0.750, min:0.571, mean:0.674
 761: max:0.750, min:0.571, mean:0.677
 762: max:0.750, min:0.571, mean:0.674
 763: max:0.750, min:0.536, mean:0.678
 764: max:0.750, min:0.571, mean:0.679
 765: max:0.750, min:0.571, mean:0.678
 766: max:0.750, min:0.536, mean:0.673
 767: max:0.750, min:0.571, mean:0.668
 768: max:0.750, min:0.536, mean:0.672
 769: max:0.714, min:0.571, mean:0.666
 770: max:0.714, min:0.571, mean:0.669
 771: max:0.714, min:0.536, mean:0.663
 772: max:0.714, min:0.536, mean:0.664
 773: max:0.750, min:0.571, mean:0.661
 774: max:0.750, min:0.536, mean:0.658
 775: max:0.714, min:0.536, mean:0.646
 776: max:0.750, min:0.571, mean:0.651
 777: max:0.750, min:0.536, mean:0.647
 778: max:0.750, min:0.536, mean:0.641
 779: max:0.714, min:0.464, mean:0.636
 780: max:0.714, min:0.571, mean:0.644
 781: max:0.714, min:0.536, mean:0.640
 782: max:0.679, min:0.536, mean:0.636
 783: max:0.679, min:0.536, mean:0.633
 784: max:0.679, min:0.536, mean:0.628
 785: max:0.679, min:0.536, mean:0.630
 786: max:0.679, min:0.536, mean:0.631
 787: max:0.679, min:0.500, mean:0.629
 788: max:0.679, min:0.536, mean:0.632
 789: max:0.714, min:0.500, mean:0.634
 790: max:0.714, min:0.429, mean:0.640
 791: max:0.714, min:0.464, mean:0.633
 792: max:0.679, min:0.536, mean:0.636
 793: max:0.679, min:0.500, mean:0.633
 794: max:0.679, min:0.500, mean:0.635
 795: max:0.679, min:0.536, mean:0.635
 796: max:0.679, min:0.571, mean:0.635
 797: max:0.679, min:0.536, mean:0.632
 798: max:0.679, min:0.536, mean:0.626
 799: max:0.714, min:0.536, mean:0.628
 800: max:0.714, min:0.429, mean:0.618
 801: max:0.714, min:0.536, mean:0.623
 802: max:0.679, min:0.536, mean:0.619
 803: max:0.679, min:0.500, mean:0.612
 804: max:0.679, min:0.536, mean:0.616
 805: max:0.679, min:0.536, mean:0.622
 806: max:0.679, min:0.500, mean:0.620
 807: max:0.679, min:0.500, mean:0.618
 808: max:0.679, min:0.536, mean:0.614
 809: max:0.679, min:0.536, mean:0.616
 810: max:0.679, min:0.500, mean:0.611
 811: max:0.679, min:0.536, mean:0.612
 812: max:0.679, min:0.536, mean:0.618
 813: max:0.679, min:0.536, mean:0.612
 814: max:0.679, min:0.464, mean:0.605
 815: max:0.679, min:0.500, mean:0.609
 816: max:0.679, min:0.500, mean:0.595
 817: max:0.679, min:0.500, mean:0.598
 818: max:0.679, min:0.500, mean:0.600
 819: max:0.679, min:0.464, mean:0.600
 820: max:0.679, min:0.500, mean:0.606
 821: max:0.679, min:0.536, mean:0.607
 822: max:0.679, min:0.500, mean:0.604
 823: max:0.679, min:0.500, mean:0.604
 824: max:0.679, min:0.500, mean:0.607
 825: max:0.679, min:0.500, mean:0.610
 826: max:0.714, min:0.429, mean:0.605
 827: max:0.679, min:0.500, mean:0.609
 828: max:0.714, min:0.500, mean:0.606
 829: max:0.714, min:0.464, mean:0.611
 830: max:0.679, min:0.429, mean:0.614
 831: max:0.679, min:0.500, mean:0.614
 832: max:0.679, min:0.536, mean:0.622
 833: max:0.679, min:0.536, mean:0.622
 834: max:0.679, min:0.536, mean:0.616
 835: max:0.679, min:0.500, mean:0.618
 836: max:0.679, min:0.536, mean:0.618
 837: max:0.679, min:0.536, mean:0.616
 838: max:0.679, min:0.464, mean:0.614
 839: max:0.679, min:0.429, mean:0.609
 840: max:0.679, min:0.500, mean:0.612
 841: max:0.679, min:0.536, mean:0.618
 842: max:0.679, min:0.536, mean:0.620
 843: max:0.679, min:0.536, mean:0.618
 844: max:0.679, min:0.536, mean:0.620
 845: max:0.679, min:0.429, mean:0.619
 846: max:0.679, min:0.500, mean:0.620
 847: max:0.679, min:0.500, mean:0.617
 848: max:0.679, min:0.536, mean:0.621
 849: max:0.679, min:0.536, mean:0.613
 850: max:0.679, min:0.536, mean:0.615
 851: max:0.679, min:0.536, mean:0.620
 852: max:0.679, min:0.500, mean:0.616
 853: max:0.714, min:0.500, mean:0.619
 854: max:0.714, min:0.500, mean:0.620
 855: max:0.714, min:0.536, mean:0.632
 856: max:0.714, min:0.500, mean:0.634
 857: max:0.714, min:0.536, mean:0.629
 858: max:0.679, min:0.536, mean:0.617
 859: max:0.679, min:0.536, mean:0.616
 860: max:0.679, min:0.536, mean:0.612
 861: max:0.714, min:0.536, mean:0.616
 862: max:0.714, min:0.500, mean:0.621
 863: max:0.714, min:0.500, mean:0.625
 864: max:0.714, min:0.500, mean:0.629
 865: max:0.714, min:0.536, mean:0.623
 866: max:0.714, min:0.536, mean:0.626
 867: max:0.714, min:0.500, mean:0.618
 868: max:0.714, min:0.536, mean:0.619
 869: max:0.714, min:0.500, mean:0.624
 870: max:0.714, min:0.500, mean:0.621
 871: max:0.714, min:0.536, mean:0.625
 872: max:0.714, min:0.500, mean:0.629
 873: max:0.714, min:0.500, mean:0.627
 874: max:0.714, min:0.500, mean:0.619
 875: max:0.714, min:0.536, mean:0.622
 876: max:0.714, min:0.536, mean:0.624
 877: max:0.714, min:0.500, mean:0.620
 878: max:0.714, min:0.500, mean:0.623
 879: max:0.714, min:0.500, mean:0.618
 880: max:0.714, min:0.464, mean:0.614
 881: max:0.714, min:0.464, mean:0.617
 882: max:0.714, min:0.536, mean:0.619
 883: max:0.714, min:0.536, mean:0.618
 884: max:0.714, min:0.500, mean:0.617
 885: max:0.714, min:0.500, mean:0.619
 886: max:0.750, min:0.500, mean:0.616
 887: max:0.750, min:0.536, mean:0.618
 888: max:0.679, min:0.464, mean:0.617
 889: max:0.679, min:0.500, mean:0.618
 890: max:0.714, min:0.500, mean:0.616
 891: max:0.714, min:0.464, mean:0.615
 892: max:0.679, min:0.536, mean:0.618
 893: max:0.679, min:0.536, mean:0.619
 894: max:0.679, min:0.500, mean:0.617
 895: max:0.679, min:0.500, mean:0.620
 896: max:0.679, min:0.536, mean:0.620
 897: max:0.714, min:0.464, mean:0.618
 898: max:0.714, min:0.500, mean:0.616
 899: max:0.714, min:0.500, mean:0.611
 900: max:0.679, min:0.500, mean:0.618
 901: max:0.679, min:0.500, mean:0.620
 902: max:0.679, min:0.536, mean:0.624
 903: max:0.679, min:0.464, mean:0.622
 904: max:0.679, min:0.500, mean:0.625
 905: max:0.679, min:0.536, mean:0.625
 906: max:0.679, min:0.536, mean:0.626
 907: max:0.679, min:0.536, mean:0.619
 908: max:0.679, min:0.536, mean:0.623
 909: max:0.679, min:0.500, mean:0.627
 910: max:0.679, min:0.500, mean:0.630
 911: max:0.679, min:0.536, mean:0.627
 912: max:0.679, min:0.536, mean:0.624
 913: max:0.679, min:0.536, mean:0.625
 914: max:0.679, min:0.536, mean:0.624
 915: max:0.679, min:0.500, mean:0.624
 916: max:0.679, min:0.500, mean:0.625
 917: max:0.679, min:0.500, mean:0.630
 918: max:0.679, min:0.464, mean:0.628
 919: max:0.714, min:0.536, mean:0.628
 920: max:0.714, min:0.536, mean:0.627
 921: max:0.714, min:0.500, mean:0.628
 922: max:0.714, min:0.536, mean:0.628
 923: max:0.714, min:0.536, mean:0.634
 924: max:0.714, min:0.536, mean:0.641
 925: max:0.714, min:0.536, mean:0.645
 926: max:0.714, min:0.500, mean:0.644
 927: max:0.714, min:0.536, mean:0.646
 928: max:0.714, min:0.536, mean:0.643
 929: max:0.714, min:0.500, mean:0.636
 930: max:0.714, min:0.464, mean:0.634
 931: max:0.714, min:0.536, mean:0.639
 932: max:0.714, min:0.500, mean:0.632
 933: max:0.714, min:0.536, mean:0.636
 934: max:0.714, min:0.536, mean:0.639
 935: max:0.714, min:0.536, mean:0.638
 936: max:0.714, min:0.536, mean:0.638
 937: max:0.714, min:0.536, mean:0.637
 938: max:0.714, min:0.536, mean:0.636
 939: max:0.750, min:0.536, mean:0.646
 940: max:0.714, min:0.500, mean:0.643
 941: max:0.714, min:0.536, mean:0.647
 942: max:0.714, min:0.464, mean:0.641
 943: max:0.714, min:0.464, mean:0.634
 944: max:0.714, min:0.536, mean:0.634
 945: max:0.714, min:0.500, mean:0.635
 946: max:0.679, min:0.536, mean:0.634
 947: max:0.679, min:0.536, mean:0.631
 948: max:0.679, min:0.500, mean:0.633
 949: max:0.679, min:0.500, mean:0.629
 950: max:0.714, min:0.536, mean:0.628
 951: max:0.714, min:0.500, mean:0.633
 952: max:0.679, min:0.464, mean:0.628
 953: max:0.679, min:0.500, mean:0.626
 954: max:0.679, min:0.500, mean:0.625
 955: max:0.679, min:0.500, mean:0.616
 956: max:0.679, min:0.500, mean:0.620
 957: max:0.714, min:0.500, mean:0.621
 958: max:0.714, min:0.536, mean:0.613
 959: max:0.714, min:0.536, mean:0.616
 960: max:0.679, min:0.500, mean:0.613
 961: max:0.679, min:0.500, mean:0.612
 962: max:0.679, min:0.500, mean:0.606
 963: max:0.714, min:0.500, mean:0.608
 964: max:0.714, min:0.500, mean:0.611
 965: max:0.714, min:0.500, mean:0.615
 966: max:0.679, min:0.429, mean:0.611
 967: max:0.679, min:0.464, mean:0.604
 968: max:0.679, min:0.536, mean:0.608
 969: max:0.679, min:0.500, mean:0.609
 970: max:0.679, min:0.500, mean:0.599
 971: max:0.679, min:0.464, mean:0.600
 972: max:0.714, min:0.536, mean:0.609
 973: max:0.714, min:0.500, mean:0.608
 974: max:0.679, min:0.500, mean:0.601
 975: max:0.679, min:0.464, mean:0.602
 976: max:0.679, min:0.500, mean:0.613
 977: max:0.679, min:0.500, mean:0.613
 978: max:0.679, min:0.500, mean:0.620
 979: max:0.679, min:0.500, mean:0.621
 980: max:0.679, min:0.536, mean:0.618
 981: max:0.679, min:0.500, mean:0.613
 982: max:0.714, min:0.500, mean:0.614
 983: max:0.714, min:0.500, mean:0.620
 984: max:0.714, min:0.536, mean:0.621
 985: max:0.714, min:0.536, mean:0.620
 986: max:0.714, min:0.536, mean:0.630
 987: max:0.714, min:0.536, mean:0.631
 988: max:0.714, min:0.500, mean:0.625
 989: max:0.714, min:0.500, mean:0.631
 990: max:0.714, min:0.536, mean:0.636
 991: max:0.714, min:0.536, mean:0.635
 992: max:0.714, min:0.536, mean:0.634
 993: max:0.714, min:0.500, mean:0.632
 994: max:0.714, min:0.536, mean:0.633
 995: max:0.714, min:0.500, mean:0.633
 996: max:0.714, min:0.500, mean:0.630
 997: max:0.714, min:0.500, mean:0.628
 998: max:0.714, min:0.464, mean:0.627
 999: max:0.714, min:0.464, mean:0.626
1000: max:0.714, min:0.536, mean:0.628
